c_ACC_mag_zcr,c_ACC_mag_iqr,c_ECG_hr_std,c_ACC_mag_std,c_RESP_q25,label
1.3846228317133753,-0.8756929540779214,-0.23321780446702206,-0.8975836324247646,0.5284340347169142,0
0.9008472849901794,-0.764844304274599,-0.6296002535884001,-0.7890358998878642,0.693181101851245,0
0.9539178572055077,-0.7729722162988327,-0.5197771281417694,-0.7936368447429364,0.6370173289645413,0
0.25435122345800293,-0.5234806362769874,-0.3266571892489666,-0.39658346261148253,0.25650776765712363,0
0.48637050198617227,-0.6172158396611752,-0.2787172456875524,-0.4751336004619386,0.693181101851245,0
1.0319886163321883,-0.8005897909109585,-0.6088913906001125,-0.9151413547146501,0.91783619339806,0
1.1736563421631878,-0.8034178451694713,-0.11507492916181955,-0.830398338855924,0.5897461534515658,0
1.0188306232209499,-0.7447214331047973,-0.1900968069218077,-0.7879603553295511,0.977744217810544,0
0.7100563848772239,-0.6523148391497159,-0.5018345421044068,-0.6756949050822569,0.9403017025527415,0
0.5648798608832278,-0.6050333786705689,-0.0265109253604581,-0.653034908192553,0.6838204730367945,0
0.8271625235672452,-0.6859092037651893,-0.24558817415041614,-0.778102636861503,0.6519943350676624,0
1.0556730039324171,-0.7642242799878358,0.2631364195328306,-0.8419906790285471,1.3821233825948107,0
1.0135674259764547,-0.7610165922132579,-0.5070578570590151,-0.8871971321873728,1.5918014680385046,0
0.6030380409058187,-0.6507937492957448,-0.48518927350077684,-0.7655548648449,1.0577775941740968,0
0.7745305511222917,-0.6527643961002008,-0.49782050262877775,-0.677223234582901,0.6782040957481241,0
1.1359367619109713,-0.7553054212057381,-0.5395416000763925,-0.784908700435815,0.7718103838926303,0
0.9262860716719071,-0.7180135669914778,-0.7295998855247486,-0.8392280143909248,0.9889769723878847,0
0.6960211922252363,-0.6622898753525678,-0.630331793495592,-0.7974738248718357,0.8317184083051142,0
0.784179746070533,-0.6848310724530031,0.023362415617401707,-0.6245528538358351,0.8822658039031476,0
-0.23074012257631646,-0.3446019521985858,0.4293714120339275,-0.4640353808895591,1.2248648185120403,0
0.3622467669701574,-0.5524048325554599,0.31486483185478953,-0.6520799278121061,0.47554648191526816,0
1.1477789557110856,-0.784729780084057,-0.29257653478826734,-0.8887688648462936,0.49660789674778205,0
1.2670780932529797,-0.8098369870140422,-0.522575579958789,-0.6575636196625616,0.7324957428719376,0
1.1061119775254975,-0.7751276073374893,-0.42217168099945684,-0.5804392242910825,0.9009870615320489,0
1.1846213364225529,-0.7942233983346022,-0.22529750909367974,-0.6118803973994735,1.0526292483261488,0
1.3372540565129176,-0.808127962580674,0.0030088895470295283,-0.6545732795440353,1.07135050595505,0
-0.35354805828120756,-0.3494392780644877,-0.14614393234137665,-0.7085818107683373,1.296005597501865,0
1.0872521873993894,-0.7449235762333306,-0.39518712996015987,-0.8454510430790572,1.129386404604644,0
0.8376889180562356,-0.6618810314286341,-0.12724114423603664,-0.5820956839931516,0.8167414022019933,0
0.8447065143822292,-0.6703496137716626,-0.10611408109750545,-0.59211157573871,1.2623073337698427,0
1.6249755058786621,-0.8668997794800865,-0.9510733656555168,-0.9570805322802463,1.340936615811228,0
1.5188343614480062,-0.8429806783275122,-0.5420042478242435,-0.9403681745025235,1.0376522422230279,0
1.3846228317133753,-0.8237516230928745,-0.08321062644648941,-0.9071543451383675,0.9515344571300822,0
1.5521679439964766,-0.8622609947703849,0.14936753738904324,-0.9242034103609315,1.206143560883139,0
1.7346254484723151,-0.8843685393993825,-1.04831399839429,-0.9621976487755597,1.1986550578315787,0
1.0455852092138012,-0.7451662262209515,-0.31534748433954024,-0.7697103531163816,0.977744217810544,0
1.110059375458869,-0.7775191838397434,-0.4792651234147399,-0.7968060693064173,1.1499797879964353,0
1.3324294590387966,-0.8372969757073259,-0.8202477454130546,-0.474346690874259,0.8855420239882054,0
-1.5289954428851646,2.695081820633246,2.655213912340149,1.9352557204864955,-2.826415332382188,1
-1.5224164463295455,2.3214998660549955,0.3495328152186547,1.4120767165899775,-1.79861828855551,1
-1.4794336688328336,1.8222013273724316,0.27641605306978373,1.0522505823372936,-1.148990648832637,1
-1.4268016963878805,1.2832034747514844,0.6410479559103628,0.7293427591001085,-0.8274530490562582,1
-1.6101364004044678,2.151846010366739,1.1693512709137444,1.8148288263777959,-1.0104533423787678,1
-1.6860141606792753,2.9551821486868155,1.1864509733784399,2.3301042126455207,-1.1677119064615382,1
-1.5088198534479325,2.157751243203251,1.5224546930357,2.0572555587237407,-1.482229034627079,1
-1.4031173087876514,1.774615935131933,0.6035332821407016,1.7030367682459728,-1.5945565804004864,1
-2.2222286959484596,0.6627563105946099,0.8094857482419303,3.4594768795621844,-1.3586687342763308,1
-2.2222286959484596,0.14304168751002164,0.7194338642781611,3.4594768795621844,0.21578903231426347,1
-0.8684641887010007,0.14314232685808942,1.1725392100700434,0.5601383604876597,-0.3963960921508071,1
-0.9864475269317712,0.30803693707296703,0.21780008657960426,0.244274773543288,-0.7745654962546121,1
-1.0096933147616254,0.37394083205893003,0.09836055793567676,0.2490710408045439,-0.5817365426769294,1
-0.7675862415148403,0.1388219572448113,-0.2424205466911108,0.00048265436558996895,-0.665982202006985,1
-0.8710957873232483,0.28275402258924426,0.13049101685565406,0.9439851177974417,-0.8817446961800718,1
-1.1180274580441543,0.41284709747108805,0.7566732252011922,0.9626628479695292,-0.6847034596358862,1
-0.9127627655088365,0.028537091206914812,0.12777436356680671,-0.24366737588026624,-0.3683142057074552,1
-0.8851309799752359,0.15928012215825646,-0.08502602699415658,0.491937965382215,-0.7277623521823591,1
-0.9710965349686597,0.35664917743128943,0.3921726379838746,0.8123430685671732,-1.0703613667912517,1
-0.9254821588497001,0.1792226512741185,0.6264197535612769,0.3983457134081486,-0.5817365426769294,1
-0.22854712372444347,-0.2571628067887431,0.2691297511217144,0.34998733443501706,1.1237700273159736,0
-0.3890746396815511,-0.22801220465941904,-0.22419861494308835,0.20789314462904143,1.0189309845941266,0
-0.5474091567867855,-0.022628336468199964,0.4812173959581061,0.8576346188879985,0.4835030164075512,0
-0.7526738493221035,0.048253803033835994,-0.18110879009693404,0.5429682910670968,0.751217000500839,0
-0.5877603356612499,-0.09435516410738644,-0.41010641791438596,-0.2329465771062696,0.5808535560778376,0
-0.4917069859492101,-0.09987906804399292,-0.09464497080348411,0.3390714407767353,0.8841379296660378,0
-0.6623222966249335,0.01873986718285271,0.09340062068768983,0.4081494742011839,1.0488849968003686,0
-0.7395158562108652,0.05639997593137712,-0.04494208251897746,-0.22637290209836936,0.8916264327175982,0
-1.201800014185705,0.5409424538231493,-0.1182609404494096,0.5976730917260278,0.6819483472739043,0
-0.7237262644773792,0.10517965653505615,-0.017909507687184554,0.4937566799038106,0.8354626598308945,0
-0.5623215489795224,-0.1633777516128575,-0.13822777632996036,-0.2706543338783003,1.0264194876456871,0
-0.48249639077134326,0.1335000248842074,-0.2844695979128447,0.10880208647904702,0.8279741567793341,0
0.3727731614591483,-0.4608995245086041,-0.40926552402255023,-0.6441087873348955,1.2772843398729639,0
0.6837403986547474,-0.5847434339254445,-0.7431517876089555,-0.703087701017023,1.2754122141100737,0
0.968830249398244,-0.6616317861759782,-0.7584160313432792,-0.7489740931459375,1.4869624253166576,0
1.2999730760310753,-0.737733317021799,-0.6186734466099126,-0.8662691035178921,1.5506147012549218,0
1.0890065864808878,-0.692450069707921,-0.9541370185243981,-0.8374782677982484,1.509427934471339,0
1.0960241828068813,-0.7091700137490415,-0.9501981844625247,-0.8667922302502965,1.5262770663373504,0
1.1262875669627295,-0.6980983415841562,-0.7319437784217456,-0.8222537486527521,1.4401592812444046,0
1.135059562370222,-0.6970708161378504,-0.6951450315306832,-0.8260036523298703,1.5187885632857898,0
1.2675166930233546,-0.7526698674581923,-0.9987350644971684,-0.8880585483820611,1.6367324863478676,0
1.4723427857882976,-0.7776788985707237,-0.9604916945644277,-0.8915389586816901,1.6254997317705269,0
0.8276011233376196,-0.5895974568765919,-0.46129786908963466,-0.6532146250602919,1.2286090700378205,0
0.530669078794008,-0.5042038918793631,-0.485198581430104,-0.6256254190600337,1.0896037321432288,0
0.5780378539944657,-0.5381709360708057,-0.6616907818984799,-0.6501722799095081,1.251074579192502,0
0.9004086852198051,-0.6473116102960199,-0.5650709160754299,-0.697051616948625,1.3952282629350417,0
1.3131310691423137,-0.765104930385291,-0.6404561555299085,-0.7599580054052519,1.4551362873475255,0
1.1341823628294727,-0.7271368578667168,-0.7978934160901371,-0.7372512023551646,1.3746348795432501,0
0.7885657437742795,-0.6336917965167976,-0.028078968687536038,-0.5291963438680072,1.355913621914349,0
0.021454745389084928,-0.2825399252109481,0.03773405766718385,-0.10374230503247406,0.8504396659340155,0
0.06706912150804425,-0.31668495493351145,0.1109997825237771,-0.26681878378130036,0.8747773008515871,0
1.4004124234468613,-0.7664499594911267,-0.6182114175045677,-0.8763558329253412,1.3053662263163157,0
1.3662016413576417,-0.7573966276386725,-0.6080311920005831,-0.8300341779931745,1.3821233825948107,0
0.8692681015232078,-0.6208220645195601,-0.7118519219537641,-0.7038638190846698,1.310982603604986,0
1.1385683605332189,-0.6920936312587468,-0.6171679966068497,-0.7386304243915904,1.400844640223712,0
1.235498909786008,-0.7166832039510246,-0.6592605259144372,-0.7977257814396277,1.5300213178631306,0
1.0833047894660177,-0.6750413203227725,-0.5870283980178832,-0.7770557941100003,1.5300213178631306,0
1.265762293941856,-0.7363325717279572,-0.5589708934471547,-0.8157615508953895,1.5693359588838232,0
1.7802398245912743,-0.8469301320286675,-0.5913472952141101,-0.9543462457371428,1.655453743976769,0
1.450412797269567,-0.7646869636766976,-0.252856717801912,-0.84294955372558,1.415821646326833,0
-1.1004834672291697,-0.3684514398746822,-0.34565511159390716,0.7720824617099674,1.0900717635839514,0
-2.2222286959484596,3.701661494017176,0.2384004033987266,2.223807089757841,0.9852327208621044,0
-2.2222286959484596,3.701661494017176,0.40782315668792257,1.9910642882126683,1.2248648185120403,0
1.3460260519204095,-0.735242109205411,-0.5109940885939542,-0.8169951432601416,1.2997498490276453,0
1.805590891318927,-0.8368421271418617,-0.5754653883195715,-0.958321313966959,1.400844640223712,0
1.6841864748792348,-0.8197289559515948,-0.8296592877231488,-0.9376020521506677,1.4495199100588552,0
1.5714663338929595,-0.7954384421421744,-0.9338188535034798,-0.9166350656320973,1.4195658978526131,0
1.7569940367614199,-0.8214680129687512,-0.8171181572414531,-0.9457350063797624,1.4233101493783935,0
1.6815548762569867,-0.8999955631683741,-0.6656276253702348,-0.9669319489143534,1.4663690419248663,0
-1.2544319866306584,-0.5782954429353098,0.027224195354544553,0.46044701006400474,1.3989725144608218,0
-1.7877693074061851,2.3502302656310903,-0.035404854643944425,1.0437730289932687,0.76619400660396,0
0.30303579796958524,-0.3927290772612983,0.30425905951978544,0.13056509051875892,1.116281524264413,0
1.28900808177171,-0.7513633183411441,-0.8504573663331768,-0.8182276032629188,1.460752664636196,0
0.9863742402132285,-0.6590018756024696,-0.7178483642512659,-0.6161401072362648,1.3896118856463713,0
1.3626928431946448,-0.7475546557809256,-0.19111916376702326,-0.6868350871706211,1.4102052690381626,0
1.805590891318927,-0.8585633967364795,-0.8174535527100504,-0.9809729045567183,1.445775658533075,0
1.805590891318927,-0.8547370095412737,-0.49081287675468266,-0.9599020561974895,1.5019394314197787,0
1.805590891318927,-0.8655336642149263,-0.9430043242547215,-0.9668108394986961,1.5487425754920319,0
1.8021698131100048,-0.847653802677603,-0.8795057272280745,-0.9551483607150889,1.584312964986944,0
-1.2618881827270265,0.9715886206965189,-0.35498881951583344,0.8037446352644729,1.3671463764916898,1
-1.1710980302594822,0.7878291243596436,-0.29390711479616727,0.3670518967882439,1.4439035327701848,1
-0.9092539673458394,0.2914150923632827,-0.7191684764003494,0.04316366769085544,1.5992899710900652,1
-1.0912728720513032,0.5452056184711702,-0.36446783517436987,0.17709873159926304,1.7228502714408134,1
-1.4522404830696078,1.4793240547569912,-0.4734092967714533,0.8312747602824729,1.3971003886979316,1
-1.4439070874324904,1.5154000251816393,-0.5796641585917698,0.9486350798184922,1.445775658533075,1
-1.4320648936323759,1.418519561054892,-0.7529790926479479,0.7844730648375886,1.659197995502549,1
-0.9649561381834151,0.4548015791964987,-0.3763620411031707,0.36048385933334726,1.4794739222650972,1
-0.375478046799938,-0.22524232295455276,-0.2839660326551264,-0.08540673106331348,1.2922613459760848,1
-0.6447783058099492,0.014288032525983456,0.48639641066007616,0.28122010197201947,1.4794739222650972,1
-0.8206568137301681,0.19702577289347756,-0.009314665610477705,0.5080335568157912,1.1949108063057983,1
-0.8074988206189299,0.2378648967407868,-0.2998604956890575,0.3017533523208362,0.5172012801395734,1
-1.1930280187782127,0.7616889259048097,0.5143249571187832,0.3719144534272118,0.32250020079900055,1
-1.1180274580441543,0.6974341804996302,0.5626303831501598,0.33040907826879506,0.20268415197403258,1
-1.0829394764141855,0.5926722050185212,0.39449164634229084,0.34413945180409167,-0.40762884672814786,1
-0.9996055200430094,0.4277525103705831,0.4461959293919952,0.2532581622213239,-0.6772149565843257,1
-0.7750424376112085,0.15612587536612058,-0.09367799151283088,-0.2627755659485771,-0.12680998229462923,1
-0.8776747838788675,0.2783802648459191,0.1217518891417917,-0.13818354705303187,-0.09123959279971688,1
-0.9474121473684306,0.4885076475680931,0.14741621045998227,0.763378378829017,-0.5162121409757751,1
-0.9820615292280249,0.46595155958268686,-0.004102704669874853,0.8760408875960594,0.28646177986336563,1
0.05434972816718063,-0.3865802227562292,-0.7048508053377587,-0.27773616246341293,-0.3514650738414441,0
0.045577732759688135,-0.4102252515902093,-0.6848672969578642,-0.3343564062274616,0.32250020079900055,0
0.19645605376855432,-0.4876801428460856,-0.6551037694616655,-0.5401743581749648,0.6108075682840797,0
0.7508461635220629,-0.6891577593738161,-1.0165136503847838,-0.6818931872438223,0.4156384575027842,0
0.8618119054268393,-0.7328869193724045,-1.1740584225814545,-0.8316691469016892,0.14277612756154862,0
0.8951454879753099,-0.7439135378904203,-0.9619525175067313,-0.8354595452736261,0.007983072633459693,0
1.3319908592684224,-0.8533314177338243,-1.036521965790649,-0.9809729045567183,0.37491972215992403,0
1.2547972996824908,-0.8375262113284624,-1.0334037920366936,-0.8056228662329802,0.533582380564862,0
1.1815511380299304,-0.7952961970794016,-0.9987822484614578,-0.7822587198404621,0.5658765499747167,0
1.3653244418168924,-0.8366961737505395,-1.1740584225814545,-0.9370281698039565,0.6257845743872006,0
1.3666402411280165,-0.8428938074948836,-1.1740584225814545,-0.9437373140056508,0.42733924352084746,0
1.5087465667293902,-0.8768479546683166,-1.1740584225814545,-0.9801179339174619,0.5883420591293982,0
1.6258527054194114,-0.8999955631683741,0.598759477060056,-0.9809729045567183,0.6295288259129809,0
1.805590891318927,-0.8999955631683741,-1.1701820111631782,-0.9809729045567183,0.5920863106551784,0
1.5526065437668515,-0.8774543926486706,-1.1740584225814545,-0.9613894904338363,0.526561908954024,0
1.364008642505769,-0.8317607578097764,-1.0926742312844628,-0.927617305446305,0.6875647245625747,0
1.4925183752255298,-0.8711734093718965,-1.0668722185436585,-0.9781331651539243,0.8017643960988723,0
1.5197115609887553,-0.889181351874879,-1.1652848362251822,-0.9809729045567183,0.6987974791399154,0
1.2350603100156332,-0.8318686511301797,-0.8996095598309165,-0.9324283394312639,0.7268793655832673,0
1.3122538696015646,-0.8358440568997361,-0.9251117072622408,-0.9371310638605517,0.5808535560778376,0
1.6626950861308787,-0.8999955631683741,-1.1740584225814545,-0.9809729045567183,0.48724726793333145,0
1.10348037890325,-0.78816330829271,-0.7349370388463125,-0.7509411840293034,0.42733924352084746,0
0.7394425694923228,-0.7020388106904794,-0.6424689031396335,-0.664832331320873,0.1727301397677906,0
1.3499734498537812,-0.8519848710225123,-0.5109944802319768,-0.8898562069091325,0.3767918479228141,0
1.4925183752255298,-0.882374092195824,-0.7821402023564079,-0.9356800772051713,0.44980475267552894,0
1.043392210361928,-0.777650894383979,-0.8957420518668411,-0.8597865797235064,0.4535490042013092,0
0.5955818448094502,-0.6127241792094701,-0.5630233378161791,-0.47241317494509066,0.6590148066785003,0
0.6447050190914069,-0.6294958099789575,-0.7107294183518498,-0.4881024453442778,0.18209076858224124,0
1.155235151807454,-0.7678504699360612,-1.1740584225814545,-0.8633171604629423,0.1970677746853622,0
1.1078663766069958,-0.7620587023834888,-0.7848024187821667,-0.8576923938270994,0.3973852313146055,0
0.9346194673090248,-0.7062240833446353,-0.6148281500445416,-0.5999322157974794,0.4423162496239685,0
0.7280389754625828,-0.6552349282233279,-0.3666026894927971,-0.5521170777079277,0.7119023594801464,0
1.1433929580073396,-0.7763820784506043,-0.5655383581103028,-0.8836466722400879,0.44793262691263885,0
1.4254126103582143,-0.8379569971970663,-0.852412894699844,-0.9726337279309472,0.3037789431700993,0
1.380675433780004,-0.8181811138114005,-1.1040581043807611,-0.9673682915010743,0.48724726793333145,0
1.1723405428520637,-0.7720373822359419,-0.6285518141290561,-0.8871659145170547,0.5209455316653536,0
1.1626913479038226,-0.766607061531315,-0.6090481763552025,-0.8789485710156816,0.6969253533770253,0
1.110059375458869,-0.7571787935786563,-0.12984133181305327,-0.8604391997490641,0.5972346565031262,0
0.906110482234675,-0.7140346917105729,-0.8811462982516576,-0.834157666793276,0.0866123546748449,0
1.0710239958955285,-0.730101939506698,-0.9378916538929336,-0.7848604969015407,0.5284340347169142,0
1.1925161322892956,-0.7707487393870063,-0.27047557025972707,-0.7861777761303964,0.706285982191476,0
0.9521634581240093,-0.7182962957345941,-0.4814890526618035,-0.6662522406695278,0.7193908625317068,0
1.0205850223024482,-0.7302174540485068,-0.7911250144915642,-0.7456193660886572,0.9721278405218735,0
1.2069899247116582,-0.7774254852341934,-0.9431919910877874,-0.8815732137114336,0.6800762215110142,0
1.4026054222987345,-0.8253814013456365,-1.156328718275144,-0.963072849524355,0.5658765499747167,0
1.472781385558672,-0.8317935117709824,-0.814538210108076,-0.9621856685097752,0.7713423524519077,0
1.1762879407854354,-0.7626473656813326,-0.7531832759270618,-0.8740800640848848,0.812997150676213,0
1.0657607986510333,-0.7404434845283684,-0.5365569094360578,-0.8637220410155318,0.7212629882945969,0
1.2210251173636455,-0.7844087345297538,-0.4678406476699449,-0.9340248957381028,0.7081581079543661,0
1.224095315756268,-0.7727730727197138,-0.5183675819123607,-0.8994926509222974,0.798020144573092,0
-0.8496043985748924,0.39657404602704227,-0.72850031832456,-0.07564475193601303,-3.0885129391868054,1
-0.8035514226855582,0.3597879106891104,-0.40815849828808703,-0.07305253626098414,-3.088980970627528,1
-0.7324982598848714,0.18787630793349008,-0.023755288292591083,-0.1715764627294867,-2.3340462567420857,1
-0.65530470029894,0.18347291313931968,-0.3284282355719954,-0.19401122226659512,-2.0794371529890285,1
-0.6618836968545588,0.31159469193979294,-0.4502731426417895,-0.097606472659368,-2.40331490996902,1
-0.6250413161430918,0.23176584947560325,-0.3176075932010217,-0.10334290616184419,-2.386465778103009,1
-0.5921463333649959,0.07521982860257403,0.10178180578117993,0.10220976604771011,-1.9989357451847534,1
-0.6022341280836119,0.08347927472143056,-0.004566571260968298,0.21575332280989107,-1.7555593960090372,1
-0.6917084812400326,0.2203903377380085,-0.025406449748685632,0.39324808829011143,-1.7293496353285753,1
-0.6351291108617079,-0.008223520920316384,-0.15114200766396574,0.28285795066455555,-1.5089068267482633,1
-0.5267949675791788,-0.1535012252911381,-0.4561358008589041,0.23304577789563144,-1.2014101701935604,1
-0.5860059365797512,-0.025516177467849833,-0.6015001815711456,0.4369131709004458,-1.148990648832637,1
-0.3895132394519257,-0.19562899226265776,-0.3173569550289856,-0.04677896729873498,-1.6900349943078827,1
-0.416267825444777,-0.1467675372598296,-0.4705397245661971,1.0232202489736495,-1.7443266414316965,1
-0.46539099972673337,-0.06151545389563091,-0.6431160657457581,1.1520793008829162,-1.6881628685449928,1
-0.36495165231094734,-0.14615825395473908,-0.6864029620054504,-0.10460145048206428,-2.5268752103197683,1
-0.2601263071914154,-0.17257523521786666,-0.37181691336313416,-0.36030207282993726,-2.463222934381504,1
-0.3373198667773469,-0.12463593057045913,-0.3741940045501931,0.07569287408794516,-2.672901019825198,1
-0.48644378870471466,-0.0664807355387339,-0.35101644831435264,0.12753504057198545,-2.7538704590701957,1
-0.42854861901526603,-0.08840428745834991,-0.599865113887668,0.23126615677827386,-3.3503110058693606,1
0.7894429433150286,-0.4780137889461799,-0.7518112459853422,-0.6772831769672335,0.14277612756154862,0
0.5718974572092214,-0.38868234193003515,-0.8273345580328763,-0.5386094986083414,0.2906740628298684,0
0.2381230319541425,-0.2609593782074231,-0.881375713086032,-0.43506602523684895,0.4366998723352981,0
0.9039174833828019,-0.5136970486578504,-0.745127249808221,-0.625006452951728,0.5434110408200352,0
1.3819912330911277,-0.6562479794435506,-0.9866903098592235,-0.7921319804813519,0.7605776293152896,0
1.2381305084082557,-0.5999990180289541,-0.7150058249538419,-0.7643489244351648,0.5658765499747167,0
1.1442701575480887,-0.5554071585543646,-0.5400342600005451,-0.7157843133555477,0.4123622374177265,0
1.310499470520066,-0.6008291985718821,-1.0350446230985386,-0.7452327561333201,0.6182960713356401,0
